CustomerID,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
14518.0,64,16,174.37,3,4,4,344
14520.0,1,4,270.6,1,4,4,144
14522.0,24,17,974.54,2,4,2,242
14523.0,108,12,241.09,3,4,4,344
14524.0,31,203,1867.6800000000003,2,1,1,211
14525.0,8,298,4221.369999999999,1,1,1,111
14527.0,2,1011,7711.38,1,1,1,111
14528.0,37,18,364.21999999999997,2,3,3,233
14529.0,60,229,620.04,3,1,3,313
14530.0,25,216,2925.9100000000003,2,1,1,211
14532.0,236,64,932.8500000000001,4,2,2,422
14533.0,24,65,1812.6200000000003,2,2,1,221
14534.0,2,558,4075.35,1,1,1,111
14535.0,59,333,2841.09,3,1,1,311
14536.0,259,19,171.8,4,3,4,434
14537.0,57,10,355.56000000000006,3,4,3,343
14538.0,64,19,388.24999999999994,3,3,3,333
14539.0,15,32,537.48,1,3,3,133
14540.0,9,76,996.26,1,2,2,122
14541.0,58,111,1461.6500000000003,3,1,2,312
14542.0,185,5,103.25000000000001,4,4,4,444
14543.0,3,107,2916.1700000000005,1,1,1,111
14544.0,24,114,2024.45,2,1,1,211
14546.0,4,417,2487.0200000000004,1,1,1,111
14547.0,3,367,3986.74,1,1,1,111
14548.0,150,4,652.8,4,4,2,442
14549.0,311,56,289.24,4,2,3,423
14550.0,10,48,765.62,1,2,2,122
14551.0,18,10,186.23000000000002,2,4,4,244
14552.0,151,58,165.07,4,2,4,424
14553.0,19,113,859.2700000000001,2,1,2,212
14554.0,10,216,2381.04,1,1,1,111
14555.0,57,21,324.14,3,3,3,333
14557.0,64,32,0.0,3,3,4,334
14560.0,7,76,2174.1800000000003,1,2,1,121
14561.0,75,69,1080.76,3,2,2,322
14562.0,3,446,4709.220000000001,1,1,1,111
14565.0,95,129,3073.77,3,1,1,311
14567.0,35,34,1524.46,2,3,1,231
14569.0,1,12,227.38999999999996,1,4,4,144
14570.0,280,29,218.06,4,3,4,434
14572.0,3,273,2803.6900000000005,1,1,1,111
14573.0,179,241,1603.72,4,1,1,411
14576.0,372,1,35.400000000000006,4,4,4,444
14577.0,12,123,859.7100000000002,1,1,2,112
14578.0,3,24,168.63,1,3,4,134
14581.0,16,17,138.6,1,4,4,144
14582.0,40,6,114.11,2,4,4,244
14583.0,5,330,1052.55,1,1,2,112
14584.0,169,101,1029.26,4,2,2,422
14585.0,50,29,157.05,2,3,4,234
14586.0,227,27,134.16000000000003,4,3,4,434
14587.0,18,384,1598.2400000000002,2,1,1,211
14589.0,371,3,39.75,4,4,4,444
14591.0,15,197,1447.14,1,1,2,112
14592.0,35,164,570.4599999999999,2,1,3,213
14593.0,21,152,617.99,2,1,3,213
14594.0,7,53,379.8299999999999,1,2,3,123
14595.0,19,102,1740.6000000000001,2,1,1,211
14597.0,11,55,883.1500000000001,1,2,2,122
14598.0,44,50,221.97,2,2,4,224
14600.0,305,25,393.33,4,3,3,433
14601.0,10,7,213.96000000000004,1,4,4,144
14603.0,274,2,660.0,4,4,2,442
14606.0,1,2782,11713.85,1,1,1,111
14607.0,15,114,11341.1,1,1,1,111
14608.0,4,20,1785.1499999999999,1,3,1,131
14609.0,72,4,601.5600000000001,3,4,3,343
14616.0,242,3,406.08000000000004,4,4,3,443
14618.0,9,17,538.59,1,4,3,143
14619.0,239,22,379.50999999999993,4,3,3,433
14620.0,204,30,393.2800000000001,4,3,3,433
14621.0,1,96,1765.7599999999998,1,2,1,121
14622.0,184,21,320.58,4,3,3,433
14623.0,32,135,869.3499999999999,2,1,2,212
14624.0,57,13,225.84999999999997,3,4,4,344
14625.0,185,57,848.48,4,2,2,422
14626.0,8,126,2757.07,1,1,1,111
14627.0,311,5,-21.849999999999998,4,4,4,444
14628.0,91,24,671.9599999999999,3,3,2,332
14629.0,4,153,939.21,1,1,2,112
14631.0,50,41,1006.98,2,3,2,232
14632.0,262,8,114.56,4,4,4,444
14633.0,266,20,344.9000000000001,4,3,3,433
14636.0,36,28,609.8500000000001,2,3,3,233
14638.0,50,16,443.6,2,4,3,243
14639.0,52,175,2952.34,3,1,1,311
14640.0,15,113,2042.1499999999999,1,1,1,111
14641.0,21,7,110.46,2,4,4,244
14642.0,58,2,96.12,3,4,4,344
14643.0,170,34,668.6099999999999,4,3,2,432
14644.0,9,29,780.4599999999999,1,3,2,132
14645.0,156,30,597.0899999999999,4,3,3,433
14647.0,201,30,243.21999999999997,4,3,4,434
14649.0,4,199,1417.29,1,1,2,112
14651.0,67,102,654.5999999999999,3,1,2,312
14652.0,77,29,114.18,3,3,4,334
14653.0,1,237,1947.5499999999997,1,1,1,111
14655.0,3,50,1930.15,1,2,1,121
14656.0,169,80,291.05,4,2,3,423
14657.0,17,127,838.27,2,1,2,212
14658.0,5,29,247.14999999999998,1,3,4,134
14659.0,8,259,2456.5299999999997,1,1,1,111
14660.0,86,30,285.73999999999995,3,3,3,333
14661.0,26,4,107.95,2,4,4,244
14662.0,28,168,771.1700000000001,2,1,2,212
14664.0,19,99,637.8900000000001,2,2,2,222
14665.0,60,117,1258.38,3,1,2,312
14666.0,24,14,195.25,2,4,4,244
14667.0,10,576,9231.2,1,1,1,111
14669.0,241,170,1269.9900000000002,4,1,2,412
14670.0,280,132,411.53000000000003,4,1,3,413
14672.0,234,61,765.55,4,2,2,422
14673.0,3,74,1736.4,1,2,1,121
14675.0,16,102,604.7500000000001,1,1,3,113
14676.0,31,44,2543.24,2,2,1,221
14679.0,371,1,-2.55,4,4,4,444
14680.0,25,320,26932.339999999997,2,1,1,211
14681.0,71,7,498.95,3,4,3,343
14682.0,187,2,52.0,4,4,4,444
14684.0,25,421,1236.2799999999997,2,1,2,212
14687.0,106,15,628.3799999999999,3,4,2,342
14688.0,7,359,5107.38,1,1,1,111
14689.0,208,13,112.80000000000001,4,4,4,444
14690.0,44,54,358.60999999999996,2,2,3,223
14691.0,30,71,2114.33,2,2,1,221
14692.0,137,69,582.0500000000001,3,2,3,323
14693.0,264,8,172.9,4,4,4,444
14696.0,4,133,2070.9700000000003,1,1,1,111
14697.0,218,22,188.60999999999996,4,3,4,434
14698.0,1,210,1250.76,1,1,2,112
14699.0,214,8,109.13000000000001,4,4,4,444
14700.0,32,115,2235.2999999999997,2,1,1,211
14701.0,10,350,2486.2200000000003,1,1,1,111
14702.0,1,348,3250.6400000000003,1,1,1,111
14703.0,14,22,318.16999999999996,1,3,3,133
14704.0,11,415,1546.9099999999999,1,1,1,111
14705.0,198,1,179.0,4,4,4,444
14708.0,2,29,1096.6699999999998,1,3,2,132
14709.0,15,197,4911.140000000001,1,1,1,111
14710.0,14,139,606.13,1,1,3,113
14711.0,10,359,2838.2,1,1,1,111
14712.0,29,25,917.07,2,3,2,232
14713.0,9,341,2664.2599999999998,1,1,1,111
14714.0,24,10,160.19,2,4,4,244
14715.0,24,71,867.3800000000001,2,2,2,222
14716.0,43,55,329.67999999999995,2,2,3,223
14719.0,1,238,1592.18,1,1,1,111
14720.0,5,37,663.8100000000002,1,3,2,132
14722.0,147,29,187.92,4,3,4,434
14723.0,10,278,1158.3,1,1,2,112
14725.0,24,52,718.08,2,2,2,222
14727.0,274,10,268.58,4,4,4,444
14729.0,373,71,313.49000000000007,4,2,3,423
14730.0,1,501,2005.06,1,1,1,111
14731.0,47,45,380.02000000000004,2,2,3,223
14732.0,8,149,2686.34,1,1,1,111
14733.0,9,216,9451.54,1,1,1,111
14735.0,3,205,5807.6900000000005,1,1,1,111
14737.0,3,17,1164.55,1,4,2,142
14738.0,39,56,1289.94,2,2,2,222
14739.0,2,61,3899.1,1,2,1,121
14740.0,191,93,1423.2099999999996,4,2,2,422
14741.0,11,59,1400.3400000000001,1,2,2,122
14744.0,16,28,1088.53,1,3,2,132
14745.0,112,70,1167.1600000000003,3,2,2,322
14747.0,247,19,294.29999999999995,4,3,3,433
14748.0,29,92,1311.79,2,2,2,222
14752.0,43,5,389.63999999999993,2,4,3,243
14753.0,87,30,563.1499999999999,3,3,3,333
14754.0,44,41,638.05,2,3,2,232
14755.0,9,237,4965.38,1,1,1,111
14756.0,15,38,738.9599999999998,1,3,2,132
14757.0,75,19,420.50000000000006,3,3,3,333
14758.0,144,71,1484.06,4,2,2,422
14759.0,4,102,1625.97,1,1,1,111
14760.0,294,7,53.8,4,4,4,444
14761.0,58,11,255.89999999999998,3,4,4,344
14762.0,263,21,300.52,4,3,3,433
14764.0,43,7,250.55,2,4,4,244
14765.0,29,39,254.11,2,3,4,234
14766.0,8,137,2423.0699999999997,1,1,1,111
14768.0,17,6,139.50000000000003,2,4,4,244
14769.0,2,1094,10641.6,1,1,1,111
14770.0,232,52,876.42,4,2,2,422
14772.0,112,9,139.26,3,4,4,344
14775.0,58,60,1011.8999999999999,3,2,2,322
14776.0,51,134,2195.5800000000004,3,1,1,311
14777.0,4,3,-17.45,1,4,4,144
14778.0,127,35,730.8599999999999,3,3,2,332
14779.0,280,41,386.15,4,3,3,433
14780.0,54,27,447.68,3,3,3,333
14782.0,319,6,200.10000000000002,4,4,4,444
14784.0,26,15,289.99,2,4,3,243
14785.0,10,3,77.4,1,4,4,144
14788.0,7,30,679.4399999999998,1,3,2,132
14789.0,28,6,197.64000000000001,2,4,4,244
14790.0,16,46,745.0600000000001,1,2,2,122
14792.0,63,4,0.0,3,4,4,344
14793.0,4,15,214.14000000000001,1,4,4,144
14794.0,2,82,1272.11,1,2,2,122
14795.0,166,6,131.45,4,4,4,444
14796.0,1,1165,7839.51,1,1,1,111
14798.0,52,12,173.74,3,4,4,344
14799.0,51,13,157.70000000000002,3,4,4,344
14800.0,47,392,4236.34,2,1,1,211
14801.0,61,59,193.13999999999996,3,2,4,324
14803.0,162,44,845.55,4,2,2,422
14804.0,8,12,353.27,1,4,3,143
14805.0,15,47,554.6500000000001,1,2,3,123
14806.0,75,11,193.39,3,4,4,344
14808.0,39,256,2175.3700000000003,2,1,1,211
14810.0,40,255,2087.88,2,1,1,211
14813.0,369,30,155.42999999999998,4,3,4,434
14815.0,36,53,778.5,2,2,2,222
14816.0,197,4,271.85,4,4,4,444
14817.0,200,63,1110.3400000000001,4,2,2,422
14818.0,73,48,657.8,3,2,2,322
14819.0,64,13,272.07,3,4,4,344
14820.0,21,29,507.28999999999996,2,3,3,233
14821.0,366,2,48.800000000000004,4,4,4,444
14823.0,180,70,321.42999999999995,4,2,3,423
14824.0,10,29,1127.7100000000003,1,3,2,132
14825.0,3,121,2226.9100000000003,1,1,1,111
14828.0,196,17,2139.76,4,4,1,441
14829.0,29,45,644.65,2,2,2,222
14830.0,53,40,197.13,3,3,4,334
14834.0,17,70,1698.3500000000001,2,2,1,221
14836.0,10,6,102.44999999999999,1,4,4,144
14837.0,89,110,1641.2000000000005,3,1,1,311
14840.0,267,4,62.85,4,4,4,444
14841.0,53,138,3295.7599999999998,3,1,1,311
14842.0,35,158,2456.8,2,1,1,211
14844.0,63,130,3189.8100000000004,3,1,1,311
14847.0,148,13,309.4,4,4,3,443
14849.0,21,392,7904.280000000001,2,1,1,211
14850.0,311,22,278.15000000000003,4,3,4,434
14851.0,23,28,511.3499999999999,2,3,3,233
14852.0,58,143,2836.69,3,1,1,311
14853.0,8,10,463.04999999999995,1,4,3,143
14854.0,78,131,2749.8900000000003,3,1,1,311
14855.0,119,20,645.65,3,3,2,332
14856.0,36,66,1311.38,2,2,2,222
14857.0,59,61,1165.65,3,2,2,322
14859.0,12,59,1352.0400000000002,1,2,2,122
14860.0,8,12,168.62,1,4,4,144
14861.0,52,6,125.79000000000002,3,4,4,344
14862.0,25,48,841.2,2,2,2,222
14863.0,29,11,266.76,2,4,4,244
14865.0,7,4,52.2,1,4,4,144
14866.0,10,103,14197.45,1,1,1,111
14867.0,185,37,701.33,4,3,2,432
14868.0,3,147,2939.6400000000003,1,1,1,111
14869.0,3,72,721.95,1,2,2,122
14870.0,261,13,327.24999999999994,4,4,3,443
14871.0,3,98,522.38,1,2,3,123
14873.0,210,28,519.6800000000001,4,3,3,433
14875.0,9,50,1448.72,1,2,2,122
14878.0,12,124,1485.5400000000002,1,1,2,112
14880.0,77,47,706.1900000000002,3,2,2,322
14881.0,19,17,255.4,2,4,4,244
14882.0,26,11,589.7,2,4,3,243
14883.0,18,54,756.6400000000001,2,2,2,222
14885.0,131,15,765.3199999999999,3,4,2,342
14886.0,252,18,364.79999999999995,4,3,3,433
14887.0,79,6,1862.0,3,4,1,341
14888.0,207,20,369.2,4,3,3,433
14889.0,336,10,135.9,4,4,4,444
14890.0,253,7,125.65,4,4,4,444
14891.0,148,33,554.38,4,3,3,433
14893.0,9,73,1237.8500000000001,1,2,2,122
14894.0,85,23,655.7499999999999,3,3,2,332
14895.0,7,506,11020.26,1,1,1,111
14896.0,204,43,468.77000000000004,4,2,3,423
14897.0,7,55,1366.38,1,2,2,122
14898.0,23,119,1228.3200000000002,2,1,2,212
14901.0,11,98,1414.99,1,2,2,122
14902.0,21,24,314.11,2,3,3,233
14903.0,21,364,2744.4799999999996,2,1,1,211
14904.0,2,69,1025.44,1,2,2,122
14905.0,154,18,599.9,4,3,3,433
14907.0,3,168,3478.85,1,1,1,111
14908.0,74,9,277.79999999999995,3,4,4,344
14910.0,2,35,389.86,1,3,3,133
14913.0,35,87,1227.43,2,2,2,222
14915.0,85,13,258.83000000000004,3,4,4,344
14916.0,70,79,1264.8400000000001,3,2,2,322
14918.0,115,45,1610.1499999999996,3,2,1,321
14920.0,212,57,977.77,4,2,2,422
14921.0,30,78,1316.0700000000002,2,2,2,222
14923.0,50,44,749.1,2,2,2,222
14924.0,245,10,310.05,4,4,3,443
14929.0,32,11,223.88,2,4,4,244
14944.0,29,172,5842.950000000001,2,1,1,211
14946.0,14,3,100.9,1,4,4,144
14947.0,72,14,290.82000000000005,3,4,3,343
14948.0,23,64,1066.5700000000002,2,2,2,222
14950.0,8,20,361.25,1,3,3,133
14951.0,79,20,311.69000000000005,3,3,3,333
14952.0,46,149,7912.790000000001,2,1,1,211
14953.0,25,55,289.82000000000005,2,2,3,223
14954.0,12,85,336.16999999999996,1,2,3,123
14957.0,253,12,58.49,4,4,4,444
14958.0,147,42,499.68,4,2,3,423
14959.0,59,61,684.9699999999998,3,2,2,322
14960.0,8,27,221.26999999999998,1,3,4,134
14961.0,10,317,7006.58,1,1,1,111
14962.0,270,5,126.70000000000002,4,4,4,444
14963.0,9,198,1487.8,1,1,2,112
14964.0,247,13,206.21,4,4,4,444
14965.0,96,83,599.0,3,2,3,323
14966.0,14,38,191.32,1,3,4,134
14967.0,49,6,463.8,2,4,3,243
14968.0,30,37,147.59000000000003,2,3,4,234
14970.0,68,34,1592.06,3,3,1,331
14971.0,35,160,1116.5700000000002,2,1,2,212
14972.0,128,18,114.77,3,3,4,334
14973.0,107,32,1314.4499999999998,3,3,2,332
14974.0,37,21,114.39,2,3,4,234
14975.0,57,11,279.94,3,4,4,344
14976.0,57,73,765.86,3,2,2,322
14978.0,72,216,1931.42,3,1,1,311
14981.0,246,8,102.12,4,4,4,444
14984.0,19,41,213.27,2,3,4,234
14985.0,198,87,296.75,4,2,3,423
14987.0,15,4,326.4,1,4,3,143
14988.0,211,40,334.53999999999996,4,3,3,433
14995.0,38,61,233.23000000000002,2,2,4,224
14997.0,46,27,540.98,2,3,3,233
14998.0,170,75,429.87,4,2,3,423
15000.0,47,77,490.52000000000004,2,2,3,223
15002.0,115,115,1641.7599999999998,3,1,1,311
15004.0,147,158,1246.3200000000002,4,1,2,412
15005.0,15,1160,6180.49,1,1,1,111
15006.0,51,144,502.09000000000003,3,1,3,313
15007.0,159,12,156.91000000000003,4,4,4,444
15009.0,12,182,1261.78,1,1,2,112
15010.0,35,20,308.94,2,3,3,233
15012.0,53,128,423.04,3,1,3,313
15014.0,43,35,260.17,2,3,4,234
15016.0,172,20,170.04,4,3,4,434
15017.0,33,20,125.58000000000001,2,3,4,234
15018.0,38,32,456.26,2,3,3,233
15019.0,266,70,265.99999999999994,4,2,4,424
15021.0,8,479,1872.2800000000002,1,1,1,111
15022.0,11,135,905.0400000000001,1,1,2,112
15023.0,3,563,6763.16,1,1,1,111
15024.0,9,155,1661.33,1,1,1,111
15025.0,33,72,377.01,2,2,3,223
15026.0,80,61,469.0,3,2,3,323
15027.0,30,37,1051.95,2,3,2,232
15028.0,8,48,627.1300000000001,1,2,2,122
15030.0,71,7,518.28,3,4,3,343
15031.0,4,111,668.1400000000001,1,1,2,112
15032.0,256,55,4464.1,4,2,1,421
15033.0,4,513,2571.02,1,1,1,111
15034.0,15,400,4277.66,1,1,1,111
15035.0,89,27,252.73000000000002,3,3,4,334
15036.0,72,127,465.5499999999999,3,1,3,313
15038.0,43,133,665.59,2,1,2,212
15039.0,9,1508,19786.440000000002,1,1,1,111
15041.0,170,67,180.35000000000002,4,2,4,424
15042.0,199,5,135.93,4,4,4,444
15043.0,31,3,537.0,2,4,3,243
15044.0,19,461,7629.380000000001,2,1,1,211
15045.0,151,13,633.66,4,4,2,442
15046.0,9,207,5064.009999999999,1,1,1,111
15047.0,269,22,343.61999999999995,4,3,3,433
15048.0,65,98,380.57000000000005,3,2,3,323
15049.0,273,3,121.17000000000002,4,4,4,444
15050.0,25,80,1727.17,2,2,1,221
15051.0,23,143,1391.6100000000001,2,1,2,212
15052.0,319,30,215.78,4,3,4,434
15053.0,4,71,697.7900000000001,1,2,2,122
15054.0,12,114,302.1,1,1,3,113
15057.0,275,25,1489.5,4,3,2,432
15058.0,25,276,2124.9900000000002,2,1,1,211
15059.0,40,239,1325.82,2,1,2,212
15060.0,8,121,303.09000000000003,1,1,3,113
15061.0,3,410,54228.740000000005,1,1,1,111
15062.0,71,57,987.86,3,2,2,322
15063.0,213,5,370.79999999999995,4,4,3,443
15065.0,37,158,3135.98,2,1,1,211
15066.0,31,53,760.59,2,2,2,222
15067.0,78,82,1744.76,3,2,1,321
15068.0,46,104,553.36,2,1,3,213
15069.0,179,70,1109.5300000000002,4,2,2,422
15070.0,372,1,106.2,4,4,4,444
15071.0,93,26,982.07,3,3,2,332
15073.0,9,76,612.4300000000001,1,2,3,123
15074.0,105,42,748.87,3,2,2,322
15075.0,77,27,773.03,3,3,2,332
15076.0,172,49,880.8499999999999,4,2,2,422
15078.0,7,451,9623.35,1,1,1,111
15079.0,212,48,893.6600000000001,4,2,2,422
15081.0,22,35,487.34999999999997,2,3,3,233
15083.0,256,5,88.19999999999999,4,4,4,444
15087.0,281,15,306.94,4,4,3,443
15088.0,21,60,1140.27,2,2,2,222
15089.0,10,145,2420.84,1,1,1,111
15090.0,308,23,381.32,4,3,3,433
15091.0,53,31,476.96,3,3,3,333
15092.0,215,26,457.80999999999995,4,3,3,433
15093.0,18,112,4410.14,2,1,1,211
15095.0,103,49,1364.6999999999998,3,2,2,322
15096.0,42,11,219.39,2,4,4,244
15097.0,4,25,248.07999999999998,1,3,4,134
15098.0,182,5,649.5,4,4,2,442
15099.0,84,23,410.48,3,3,3,333
15100.0,330,6,635.1,4,4,2,442
15101.0,8,9,310.03,1,4,3,143
15103.0,31,35,703.3599999999999,2,3,2,232
15104.0,166,71,1002.54,4,2,2,422
15105.0,18,101,2298.9300000000003,2,2,1,221
15106.0,17,102,1407.73,2,1,2,212
15107.0,311,20,247.65999999999997,4,3,4,434
15109.0,240,31,463.7500000000001,4,3,3,433
15110.0,23,40,970.25,2,3,2,232
15111.0,29,84,1567.4799999999998,2,2,1,221
15113.0,9,101,3439.4099999999994,1,2,1,121
15114.0,30,197,2760.5599999999995,2,1,1,211
15115.0,18,21,340.11,2,3,3,233
15116.0,17,45,1352.75,2,2,2,222
15117.0,14,80,1550.13,1,2,1,121
15118.0,134,1,244.8,3,4,4,344
15119.0,245,14,266.4,4,4,4,444
15120.0,129,22,343.8199999999999,3,3,3,333
15121.0,50,28,457.72,2,3,3,233
15122.0,85,87,1612.1299999999999,3,2,1,321
15123.0,7,106,2199.3100000000004,1,1,1,111
15124.0,22,15,184.19000000000003,2,4,4,244
15125.0,25,140,11117.05,2,1,1,211
15127.0,65,16,406.53000000000003,3,4,3,343
15128.0,60,111,1419.54,3,1,2,312
15129.0,50,84,3447.4,2,2,1,221
15130.0,169,22,330.11000000000007,4,3,3,433
15132.0,18,52,977.93,2,2,2,222
15133.0,127,29,982.4199999999998,3,3,2,332
15134.0,14,73,1387.99,1,2,2,122
15135.0,233,10,127.14999999999998,4,4,4,444
15136.0,2,69,1282.45,1,2,2,122
15139.0,239,13,178.96,4,4,4,444
15140.0,52,81,2350.0,3,2,1,321
15142.0,46,26,498.74000000000007,2,3,3,233
15143.0,225,14,259.45,4,4,4,444
15144.0,8,218,6530.040000000001,1,1,1,111
15145.0,4,67,1194.7300000000002,1,2,2,122
15146.0,164,95,1313.66,4,2,2,422
15147.0,218,29,608.65,4,3,3,433
15148.0,10,20,301.29,1,3,3,133
15149.0,133,23,520.8,3,3,3,333
15150.0,17,344,5303.969999999999,2,1,1,211
15152.0,9,278,4684.24,1,1,1,111
15153.0,31,22,329.25,2,3,3,233
15154.0,74,92,240.26999999999998,3,2,4,324
15156.0,1,55,961.4899999999999,1,2,2,122
15157.0,3,133,1869.4999999999998,1,1,1,111
15158.0,45,7,401.4000000000001,2,4,3,243
15159.0,1,720,18573.68,1,1,1,111
15160.0,357,4,158.16000000000003,4,4,4,444
15163.0,18,29,304.4699999999999,2,3,3,233
15164.0,68,103,843.0499999999998,3,1,2,312
15165.0,373,27,487.75,4,3,3,433
15167.0,320,41,163.00000000000003,4,3,4,434
15168.0,25,5,106.56,2,4,4,244
15171.0,324,7,1034.5,4,4,2,442
15172.0,8,110,1624.05,1,1,1,111
15174.0,322,11,135.75,4,4,4,444
15175.0,71,23,224.14000000000004,3,3,4,334
15178.0,260,3,40.5,4,4,4,444
15179.0,18,95,2186.2000000000007,2,2,1,221
15180.0,367,6,87.5,4,4,4,444
15181.0,66,18,680.28,3,3,2,332
15182.0,154,29,622.8499999999998,4,3,3,433
15184.0,29,63,406.76,2,2,3,223
15185.0,70,21,310.62,3,3,3,333
15186.0,14,19,411.41,1,3,3,133
15187.0,1,93,4670.080000000001,1,2,1,121
15189.0,1,232,15802.140000000001,1,1,1,111
15192.0,119,51,1044.3200000000002,3,2,2,322
15193.0,60,19,499.31999999999994,3,3,3,333
15194.0,3,326,7521.17,1,1,1,111
15195.0,2,1,3861.0,1,4,1,141
15197.0,8,36,656.44,1,3,2,132
15198.0,92,10,193.64,3,4,4,344
15199.0,59,13,1268.6999999999998,3,4,2,342
15201.0,78,97,927.8400000000001,3,2,2,322
15203.0,25,142,1827.8,2,1,1,211
15204.0,357,9,316.58,4,4,3,443
15205.0,85,38,648.8299999999999,3,3,2,332
15206.0,10,9,420.3,1,4,3,143
15208.0,1,43,867.62,1,2,2,122
15210.0,225,20,331.18,4,3,3,433
15211.0,60,52,894.41,3,2,2,322
15212.0,239,7,88.94999999999997,4,4,4,444
15213.0,318,25,325.05,4,3,3,433
15214.0,1,110,1661.44,1,1,1,111
15215.0,44,43,615.9899999999999,2,2,3,223
15216.0,87,2,96.6,3,4,4,344
15218.0,10,166,5756.89,1,1,1,111
15219.0,176,9,305.75,4,4,3,443
15220.0,51,119,1758.9199999999998,3,1,1,311
15221.0,366,11,114.10000000000004,4,4,4,444
15222.0,318,5,585.0,4,4,3,443
15223.0,225,32,454.8999999999999,4,3,3,433
15224.0,358,16,310.47999999999996,4,4,3,443
15225.0,234,23,409.4000000000001,4,3,3,433
15226.0,310,8,154.41,4,4,4,444
15227.0,36,58,1219.4,2,2,2,222
15228.0,66,126,3376.9599999999996,3,1,1,311
15230.0,239,23,429.6,4,3,3,433
15232.0,113,31,612.0600000000001,3,3,3,333
15234.0,276,14,197.00000000000006,4,4,4,444
15235.0,217,143,2247.51,4,1,1,411
15236.0,298,15,321.04999999999995,4,4,3,443
15237.0,1,99,1412.3200000000002,1,2,2,122
15238.0,29,52,1056.54,2,2,2,222
15239.0,10,52,764.34,1,2,2,122
15240.0,44,83,1685.5700000000002,2,2,1,221
15241.0,66,111,1738.5900000000001,3,1,1,311
15243.0,74,22,316.68,3,3,3,333
15244.0,65,34,631.5699999999999,3,3,2,332
15245.0,134,89,2515.84,3,2,1,321
15246.0,238,33,514.15,4,3,3,433
15247.0,122,6,356.0,3,4,3,343
15249.0,31,358,6657.36,2,1,1,211
15251.0,9,121,10327.109999999999,1,1,1,111
15252.0,36,44,740.78,2,2,2,222
15253.0,16,55,915.3,1,2,2,122
15254.0,127,18,300.36000000000007,3,3,3,333
15255.0,66,47,890.85,3,2,2,322
15256.0,148,6,98.45,4,4,4,444
15257.0,281,8,232.14999999999998,4,4,4,444
15258.0,168,34,623.1600000000001,4,3,3,433
15260.0,100,78,1780.7699999999998,3,2,1,321
15261.0,135,19,254.81999999999996,3,3,4,334
15262.0,323,10,178.95000000000002,4,4,4,444
15263.0,106,12,156.50999999999996,3,4,4,344
15264.0,64,23,393.7400000000001,3,3,3,333
15265.0,151,82,1506.12,4,2,2,422
15266.0,338,6,119.30000000000001,4,4,4,444
15267.0,22,11,1717.36,2,4,1,241
15269.0,23,2,408.8,2,4,3,243
15270.0,15,48,2298.2,1,2,1,121
15271.0,7,275,2485.82,1,1,1,111
15272.0,57,63,721.94,3,2,2,322
15274.0,4,47,716.57,1,2,2,122
15275.0,31,42,609.1899999999999,2,2,3,223
15276.0,66,52,135.31,3,2,4,324
15277.0,46,12,255.89999999999998,2,4,4,244
15279.0,354,21,277.40999999999997,4,3,4,434
15280.0,172,16,113.12,4,4,4,444
15281.0,58,150,2239.95,3,1,1,311
15286.0,49,3,240.55,2,4,4,244
15287.0,22,21,485.24,2,3,3,233
15288.0,43,88,2306.5200000000004,2,2,1,221
15289.0,29,59,935.1,2,2,2,222
15290.0,4,212,7803.7699999999995,1,1,1,111
15291.0,25,109,4596.51,2,1,1,211
15292.0,201,25,180.94,4,3,4,434
15296.0,44,200,3610.31,2,1,1,211
15297.0,10,41,635.0400000000001,1,3,2,132
15298.0,2,194,3774.1000000000004,1,1,1,111
15299.0,67,12,3787.09,3,4,1,341
15300.0,64,28,496.43999999999994,3,3,3,333
15301.0,50,247,5028.119999999999,2,1,1,211
15303.0,290,31,574.02,4,3,3,433
15304.0,60,26,680.3000000000002,3,3,2,332
15306.0,64,58,1174.35,3,2,2,322
15307.0,95,12,205.3,3,4,4,344
15308.0,270,21,302.27,4,3,3,433
15311.0,0,2491,59419.34,1,1,1,111
15312.0,75,48,921.1,3,2,2,322
15313.0,110,1,52.0,3,4,4,344
15314.0,199,24,327.96999999999997,4,3,3,433
15315.0,64,38,551.54,3,3,3,333
15316.0,326,1,165.0,4,4,4,444
15318.0,3,33,312.62,1,3,3,133
15319.0,283,16,204.5,4,4,4,444
15320.0,44,36,267.13000000000005,2,3,4,234
15321.0,49,106,2650.7299999999996,2,1,1,211
15322.0,64,49,602.97,3,2,3,323
15325.0,103,49,162.29000000000002,3,2,4,324
15326.0,333,29,311.7099999999999,4,3,3,433
15327.0,52,10,208.75,3,4,4,344
15329.0,35,62,1005.5,2,2,2,222
15330.0,32,13,714.9599999999999,2,4,2,242
15333.0,208,16,1028.56,4,4,2,442
15334.0,156,99,351.67,4,2,3,423
15335.0,53,36,173.97,3,3,4,334
15339.0,66,88,557.5699999999999,3,2,3,323
15341.0,80,17,2020.52,3,4,1,341
15342.0,116,26,391.76,3,3,3,333
15343.0,87,21,364.5,3,3,3,333
15344.0,0,32,476.58000000000004,1,3,3,133
15345.0,35,23,367.69,2,3,3,233
15346.0,332,17,252.42000000000002,4,4,4,444
15347.0,366,5,201.59999999999997,4,4,4,444
15348.0,72,9,158.04,3,4,4,344
15349.0,158,72,473.80999999999995,4,2,3,423
15350.0,373,5,115.65,4,4,4,444
15351.0,12,233,1862.1399999999999,1,1,1,111
